instrument_name,currency,expiry_date,strike,option_type,spot_price,mark_price,mark_iv,time_to_expiry_years
BTC-15MAY26-75000-C,BTC,2026-05-15 00:00:00+00:00,75000.0,C,77519.8833,4232.585628180001,0.3994,0.05187984664812914
BTC-15MAY26-75000-P,BTC,2026-05-15 00:00:00+00:00,75000.0,P,77519.8833,1713.18942093,0.3994,0.051879839754860956
BTC-15MAY26-76000-C,BTC,2026-05-15 00:00:00+00:00,76000.0,C,77519.8833,3612.42656178,0.39640000000000003,0.05187983286536365
BTC-15MAY26-76000-P,BTC,2026-05-15 00:00:00+00:00,76000.0,P,77519.8833,2093.0368491,0.39640000000000003,0.051879818481380076
BTC-15MAY26-77000-C,BTC,2026-05-15 00:00:00+00:00,77000.0,C,77519.8833,3038.77942536,0.39159999999999995,0.051879811322312216
BTC-15MAY26-77000-P,BTC,2026-05-15 00:00:00+00:00,77000.0,P,77519.8833,2519.3962072500003,0.39159999999999995,0.05187980449276877
BTC-15MAY26-78000-C,BTC,2026-05-15 00:00:00+00:00,78000.0,C,77519.8833,2519.3962072500003,0.3865,0.051879796992800466
BTC-15MAY26-78000-P,BTC,2026-05-15 00:00:00+00:00,78000.0,P,77519.8833,3000.01948371,0.3865,0.05187978989774254
BTC-15MAY26-79000-C,BTC,2026-05-15 00:00:00+00:00,79000.0,C,77519.8833,2069.78088411,0.3832,0.051879782643198466
BTC-15MAY26-79000-P,BTC,2026-05-15 00:00:00+00:00,79000.0,P,77520.3933,3550.43401314,0.3832,0.051879775600869524
BTC-15MAY26-80000-C,BTC,2026-05-15 00:00:00+00:00,80000.0,C,77520.3933,1666.6884559499997,0.3785,0.051879768364989726
BTC-15MAY26-80000-P,BTC,2026-05-15 00:00:00+00:00,80000.0,P,77520.3933,4147.341041549999,0.3785,0.05187976118532461
BTC-15MAY26-81000-C,BTC,2026-05-15 00:00:00+00:00,81000.0,C,77520.3933,1348.85484342,0.37770000000000004,0.05187975402641519
BTC-15MAY26-81000-P,BTC,2026-05-15 00:00:00+00:00,81000.0,P,77520.3933,4829.5205025899995,0.37770000000000004,0.05187974647688671
BTC-15MAY26-82000-C,BTC,2026-05-15 00:00:00+00:00,82000.0,C,77520.3933,1046.52530955,0.3725,0.051879738967982356
BTC-15MAY26-82000-P,BTC,2026-05-15 00:00:00+00:00,82000.0,P,77520.3933,5527.20404229,0.3725,0.0518797317298844
BTC-15MAY26-84000-C,BTC,2026-05-15 00:00:00+00:00,84000.0,C,77520.3933,643.41926439,0.3715,0.05187972472783101
BTC-15MAY26-84000-P,BTC,2026-05-15 00:00:00+00:00,84000.0,P,77520.3933,7124.124144269999,0.3715,0.051879717684297916
BTC-15MAY26-86000-C,BTC,2026-05-15 00:00:00+00:00,86000.0,C,77520.32,379.84956800000003,0.3715,0.05187971058705351
BTC-15MAY26-86000-P,BTC,2026-05-15 00:00:00+00:00,86000.0,P,77520.32,8860.572576,0.3715,0.05187970348993586
BTC-15MAY26-90000-C,BTC,2026-05-15 00:00:00+00:00,90000.0,C,77520.32,139.536576,0.38299999999999995,0.05187969627078739
BTC-15MAY26-90000-P,BTC,2026-05-15 00:00:00+00:00,90000.0,P,77520.32,12612.556064000002,0.38299999999999995,0.05187968900081122
BTC-15MAY26-95000-C,BTC,2026-05-15 00:00:00+00:00,95000.0,C,77520.2867,46.512172019999994,0.4158,0.05187968164996705
BTC-15MAY26-95000-P,BTC,2026-05-15 00:00:00+00:00,95000.0,P,77520.2867,17527.33682287,0.4158,0.05187967483515857
BTC-29MAY26-40000-C,BTC,2026-05-29 00:00:00+00:00,40000.0,C,77550.13,37596.303024,0.9255,0.09020957882491065
BTC-29MAY26-40000-P,BTC,2026-05-29 00:00:00+00:00,40000.0,P,77550.22,46.530131999999995,0.9255,0.09020957114939034
BTC-29MAY26-45000-C,BTC,2026-05-29 00:00:00+00:00,45000.0,C,77550.22,32602.112488,0.7917000000000001,0.09020956356481481
BTC-29MAY26-45000-P,BTC,2026-05-29 00:00:00+00:00,45000.0,P,77549.74,54.284818,0.7917000000000001,0.09020955588767841
BTC-29MAY26-48000-C,BTC,2026-05-29 00:00:00+00:00,48000.0,C,77549.74,29624.00068,0.7398,0.09020954858861256
BTC-29MAY26-48000-P,BTC,2026-05-29 00:00:00+00:00,48000.0,P,77549.74,77.54974,0.7398,0.09020954154856516
BTC-29MAY26-50000-C,BTC,2026-05-29 00:00:00+00:00,50000.0,C,77549.74,27638.727336,0.6979000000000001,0.09020953475425887
BTC-29MAY26-50000-P,BTC,2026-05-29 00:00:00+00:00,50000.0,P,77549.35,85.30428500000001,0.6979000000000001,0.09020952748789515
BTC-29MAY26-52000-C,BTC,2026-05-29 00:00:00+00:00,52000.0,C,77549.35,25661.079915000006,0.6664,0.09020952038006691
BTC-29MAY26-52000-P,BTC,2026-05-29 00:00:00+00:00,52000.0,P,77548.55,108.56797,0.6664,0.09020951352162396
BTC-29MAY26-54000-C,BTC,2026-05-29 00:00:00+00:00,54000.0,C,77549.35,23691.326425000003,0.6329,0.09020950646560574
BTC-29MAY26-54000-P,BTC,2026-05-29 00:00:00+00:00,54000.0,P,77549.35,139.58883,0.6329,0.09020949924129211
BTC-29MAY26-56000-C,BTC,2026-05-29 00:00:00+00:00,56000.0,C,77548.55,21721.348855000004,0.5993999999999999,0.09020949190397876
BTC-29MAY26-56000-P,BTC,2026-05-29 00:00:00+00:00,56000.0,P,77548.55,170.60681000000002,0.5993999999999999,0.09020948408934773
BTC-29MAY26-57000-C,BTC,2026-05-29 00:00:00+00:00,57000.0,C,77548.84,20736.559816,0.5836,0.09020947668960884
BTC-29MAY26-57000-P,BTC,2026-05-29 00:00:00+00:00,57000.0,P,77548.84,193.8721,0.5836,0.0902094694610807
BTC-29MAY26-58000-C,BTC,2026-05-29 00:00:00+00:00,58000.0,C,77549.46,19759.602408000002,0.5682,0.09020946236770222
BTC-29MAY26-58000-P,BTC,2026-05-29 00:00:00+00:00,58000.0,P,77549.46,217.13848800000002,0.5682,0.09020945482330722
BTC-29MAY26-59000-C,BTC,2026-05-29 00:00:00+00:00,59000.0,C,77549.28,18790.190543999997,0.5523,0.09020944747030828
BTC-29MAY26-59000-P,BTC,2026-05-29 00:00:00+00:00,59000.0,P,77549.46,240.40332600000002,0.5523,0.09020944008907521
BTC-29MAY26-60000-C,BTC,2026-05-29 00:00:00+00:00,60000.0,C,77549.28,17828.579471999998,0.541,0.09020943281776814
BTC-29MAY26-60000-P,BTC,2026-05-29 00:00:00+00:00,60000.0,P,77549.46,279.178056,0.541,0.0902094256144954
BTC-29MAY26-61000-C,BTC,2026-05-29 00:00:00+00:00,61000.0,C,77549.28,16859.213472,0.5257999999999999,0.09020941864327452
BTC-29MAY26-61000-P,BTC,2026-05-29 00:00:00+00:00,61000.0,P,77549.46,310.19784000000004,0.5257999999999999,0.09020941166070931
BTC-29MAY26-62000-C,BTC,2026-05-29 00:00:00+00:00,62000.0,C,77549.28,15905.357328,0.5136999999999999,0.09020940429167618
BTC-29MAY26-62000-P,BTC,2026-05-29 00:00:00+00:00,62000.0,P,77549.46,356.72751600000004,0.5136999999999999,0.09020939723296449
BTC-29MAY26-63000-C,BTC,2026-05-29 00:00:00+00:00,63000.0,C,77549.46,14959.290834,0.502,0.09020938941684413
BTC-29MAY26-63000-P,BTC,2026-05-29 00:00:00+00:00,63000.0,P,77549.46,411.01213800000005,0.502,0.09020938258055111
BTC-29MAY26-64000-C,BTC,2026-05-29 00:00:00+00:00,64000.0,C,77549.46,14013.187422,0.48719999999999997,0.09020937554417954
BTC-29MAY26-64000-P,BTC,2026-05-29 00:00:00+00:00,64000.0,P,77549.64,465.29784,0.48719999999999997,0.09020936823814231
BTC-29MAY26-65000-C,BTC,2026-05-29 00:00:00+00:00,65000.0,C,77549.64,13098.134195999999,0.4792,0.09020936117119172
BTC-29MAY26-65000-P,BTC,2026-05-29 00:00:00+00:00,65000.0,P,77549.02,550.5980420000001,0.4792,0.09020935353499632
BTC-29MAY26-66000-C,BTC,2026-05-29 00:00:00+00:00,66000.0,C,77549.02,12190.705944000001,0.4686,0.09020934571805206
BTC-29MAY26-66000-P,BTC,2026-05-29 00:00:00+00:00,66000.0,P,77549.64,643.662012,0.4686,0.090209337742604
BTC-29MAY26-67000-C,BTC,2026-05-29 00:00:00+00:00,67000.0,C,77548.99,11291.132944,0.457,0.09020932951469693
BTC-29MAY26-67000-P,BTC,2026-05-29 00:00:00+00:00,67000.0,P,77549.33,736.718635,0.457,0.09020932177662434
BTC-29MAY26-68000-C,BTC,2026-05-29 00:00:00+00:00,68000.0,C,77549.33,10422.629952,0.4501,0.09020931429693639
BTC-29MAY26-68000-P,BTC,2026-05-29 00:00:00+00:00,68000.0,P,77548.99,876.303587,0.4501,0.09020930708498112
BTC-29MAY26-69000-C,BTC,2026-05-29 00:00:00+00:00,69000.0,C,77548.99,9561.790467,0.4399,0.09020929854095369
BTC-29MAY26-69000-P,BTC,2026-05-29 00:00:00+00:00,69000.0,P,77548.99,1015.8917690000001,0.4399,0.09020929061541434
BTC-29MAY26-70000-C,BTC,2026-05-29 00:00:00+00:00,70000.0,C,77548.99,8755.280971,0.435,0.09020928307469517
BTC-29MAY26-70000-P,BTC,2026-05-29 00:00:00+00:00,70000.0,P,77549.33,1202.014615,0.435,0.090209275559675
BTC-29MAY26-71000-C,BTC,2026-05-29 00:00:00+00:00,71000.0,C,77549.29,7948.8022249999985,0.4267,0.09020926838723478
BTC-29MAY26-71000-P,BTC,2026-05-29 00:00:00+00:00,71000.0,P,77549.29,1403.642149,0.4267,0.09020926143816387
BTC-29MAY26-72000-C,BTC,2026-05-29 00:00:00+00:00,72000.0,C,77549.16,7188.807132000001,0.4203,0.09020925419800618
BTC-29MAY26-72000-P,BTC,2026-05-29 00:00:00+00:00,72000.0,P,77549.29,1636.290019,0.4203,0.09020924696630922
BTC-29MAY26-73000-C,BTC,2026-05-29 00:00:00+00:00,73000.0,C,77549.16,6483.109776,0.4175,0.09020924003552235
BTC-29MAY26-73000-P,BTC,2026-05-29 00:00:00+00:00,73000.0,P,77549.16,1938.7290000000003,0.4175,0.09020923286831066
BTC-29MAY26-74000-C,BTC,2026-05-29 00:00:00+00:00,74000.0,C,77548.77,5800.647996000001,0.41240000000000004,0.09020922584996958
BTC-29MAY26-74000-P,BTC,2026-05-29 00:00:00+00:00,74000.0,P,77549.16,2248.9256400000004,0.41240000000000004,0.09020921892571045
BTC-29MAY26-75000-C,BTC,2026-05-29 00:00:00+00:00,75000.0,C,77549.16,5149.2642240000005,0.4072,0.09020921183876467
BTC-29MAY26-75000-P,BTC,2026-05-29 00:00:00+00:00,75000.0,P,77548.77,2605.638672,0.4072,0.09020920457078486
BTC-29MAY26-76000-C,BTC,2026-05-29 00:00:00+00:00,76000.0,C,77549.16,4544.380776,0.4019,0.09020919749157097
BTC-29MAY26-76000-P,BTC,2026-05-29 00:00:00+00:00,76000.0,P,77549.16,2993.3975760000003,0.4019,0.09020919000560879
BTC-29MAY26-77000-C,BTC,2026-05-29 00:00:00+00:00,77000.0,C,77549.16,3986.0268240000005,0.3985,0.09020918284616067
BTC-29MAY26-77000-P,BTC,2026-05-29 00:00:00+00:00,77000.0,P,77548.71,3435.407853,0.3985,0.0902091755432289
BTC-29MAY26-78000-C,BTC,2026-05-29 00:00:00+00:00,78000.0,C,77548.71,3474.182208,0.3943,0.09020916857305372
BTC-29MAY26-78000-P,BTC,2026-05-29 00:00:00+00:00,78000.0,P,77548.71,3923.964726,0.3943,0.09020916109051386
BTC-29MAY26-79000-C,BTC,2026-05-29 00:00:00+00:00,79000.0,C,77548.71,3001.135077,0.39039999999999997,0.09020915381125308
BTC-29MAY26-79000-P,BTC,2026-05-29 00:00:00+00:00,79000.0,P,77548.36,4451.275864,0.39039999999999997,0.09020914643749842
BTC-29MAY26-80000-C,BTC,2026-05-29 00:00:00+00:00,80000.0,C,77548.36,2559.0958800000003,0.3857,0.09020913955798286
BTC-29MAY26-80000-P,BTC,2026-05-29 00:00:00+00:00,80000.0,P,77548.36,5009.624056000001,0.3857,0.09020913215279362
BTC-29MAY26-81000-C,BTC,2026-05-29 00:00:00+00:00,81000.0,C,77548.36,2194.618588,0.3836,0.09020912498320531
BTC-29MAY26-81000-P,BTC,2026-05-29 00:00:00+00:00,81000.0,P,77548.36,5645.520608000001,0.3836,0.09020911802323371
BTC-29MAY26-82000-C,BTC,2026-05-29 00:00:00+00:00,82000.0,C,77548.36,1853.405804,0.3811,0.0902091108759538
BTC-29MAY26-82000-P,BTC,2026-05-29 00:00:00+00:00,82000.0,P,77548.33,6304.679229,0.3811,0.09020910346594799
BTC-29MAY26-83000-C,BTC,2026-05-29 00:00:00+00:00,83000.0,C,77548.33,1550.9666,0.3771,0.09020909647843942
BTC-29MAY26-83000-P,BTC,2026-05-29 00:00:00+00:00,83000.0,P,77548.36,7002.616908000001,0.3771,0.09020908926635739
BTC-29MAY26-84000-C,BTC,2026-05-29 00:00:00+00:00,84000.0,C,77548.36,1310.567284,0.3772,0.09020908207623521
BTC-29MAY26-84000-P,BTC,2026-05-29 00:00:00+00:00,84000.0,P,77548.33,7762.587833,0.3772,0.09020907478144727
BTC-29MAY26-85000-C,BTC,2026-05-29 00:00:00+00:00,85000.0,C,77548.33,1085.67662,0.3747,0.09020906784261161
BTC-29MAY26-85000-P,BTC,2026-05-29 00:00:00+00:00,85000.0,P,77548.33,8530.3163,0.3747,0.0902090608506984
BTC-29MAY26-86000-C,BTC,2026-05-29 00:00:00+00:00,86000.0,C,77548.33,899.560628,0.3747,0.0902090533248726
BTC-29MAY26-86000-P,BTC,2026-05-29 00:00:00+00:00,86000.0,P,77548.36,9352.332216,0.3747,0.09020904636851346
BTC-29MAY26-87000-C,BTC,2026-05-29 00:00:00+00:00,87000.0,C,77548.33,752.218801,0.3747,0.09020903958374529
BTC-29MAY26-87000-P,BTC,2026-05-29 00:00:00+00:00,87000.0,P,77548.29,10197.600134999999,0.3747,0.09020903212956624
BTC-29MAY26-88000-C,BTC,2026-05-29 00:00:00+00:00,88000.0,C,77548.36,620.38688,0.3747,0.09020902513473775
BTC-29MAY26-88000-P,BTC,2026-05-29 00:00:00+00:00,88000.0,P,77548.36,11066.150972,0.3747,0.09020901807212843
BTC-29MAY26-90000-C,BTC,2026-05-29 00:00:00+00:00,90000.0,C,77548.36,418.761144,0.3747,0.09020901113877482
BTC-29MAY26-90000-P,BTC,2026-05-29 00:00:00+00:00,90000.0,P,77548.29,12865.261310999998,0.3747,0.09020900431823078
BTC-29MAY26-92000-C,BTC,2026-05-29 00:00:00+00:00,92000.0,C,77548.33,271.419155,0.37479999999999997,0.09020899705161356
BTC-29MAY26-92000-P,BTC,2026-05-29 00:00:00+00:00,92000.0,P,77548.33,14726.427867000002,0.37479999999999997,0.0902089895685667
BTC-29MAY26-94000-C,BTC,2026-05-29 00:00:00+00:00,94000.0,C,77548.36,186.116064,0.3775,0.09020898244064822
BTC-29MAY26-94000-P,BTC,2026-05-29 00:00:00+00:00,94000.0,P,77548.29,16634.108204999997,0.3775,0.09020897528554137
BTC-29MAY26-95000-C,BTC,2026-05-29 00:00:00+00:00,95000.0,C,77548.33,155.09666,0.381,0.09020896800523487
BTC-29MAY26-95000-P,BTC,2026-05-29 00:00:00+00:00,95000.0,P,77548.33,17603.47091,0.381,0.09020896074657135
BTC-29MAY26-96000-C,BTC,2026-05-29 00:00:00+00:00,96000.0,C,77548.7,131.83279,0.3848,0.09020895358544376
BTC-29MAY26-96000-P,BTC,2026-05-29 00:00:00+00:00,96000.0,P,77548.26,18580.563095999998,0.3848,0.09020894636585164
BTC-29MAY26-98000-C,BTC,2026-05-29 00:00:00+00:00,98000.0,C,77548.26,93.05791199999999,0.3933,0.0902089392405316
BTC-29MAY26-98000-P,BTC,2026-05-29 00:00:00+00:00,98000.0,P,77548.7,20550.4055,0.3933,0.0902089320895442
BTC-29MAY26-100000-C,BTC,2026-05-29 00:00:00+00:00,100000.0,C,77548.7,69.79383,0.4032,0.0902089250659746
BTC-29MAY26-100000-P,BTC,2026-05-29 00:00:00+00:00,100000.0,P,77548.83,22520.180232,0.4032,0.09020891763540319
BTC-29MAY26-105000-C,BTC,2026-05-29 00:00:00+00:00,105000.0,C,77548.7,38.77435,0.433,0.09020891031795829
BTC-29MAY26-105000-P,BTC,2026-05-29 00:00:00+00:00,105000.0,P,77548.7,27491.01415,0.433,0.09020890313873679
BTC-26JUN26-20000-C,BTC,2026-06-26 00:00:00+00:00,20000.0,C,77651.4,57671.69478,1.2031999999999998,0.16686871802199785
BTC-26JUN26-20000-P,BTC,2026-06-26 00:00:00+00:00,20000.0,P,77651.4,15.53028,1.2031999999999998,0.1668687112922719
BTC-26JUN26-30000-C,BTC,2026-06-26 00:00:00+00:00,30000.0,C,77651.4,47701.25501999999,0.9551999999999999,0.16686870365192535
BTC-26JUN26-30000-P,BTC,2026-06-26 00:00:00+00:00,30000.0,P,77651.4,46.59083999999999,0.9551999999999999,0.16686869645239183
BTC-26JUN26-40000-C,BTC,2026-06-26 00:00:00+00:00,40000.0,C,77652.18,37762.255134,0.7720999999999999,0.16686868939250768
BTC-26JUN26-40000-P,BTC,2026-06-26 00:00:00+00:00,40000.0,P,77652.18,116.47827,0.7720999999999999,0.1668686821831825
BTC-26JUN26-45000-C,BTC,2026-06-26 00:00:00+00:00,45000.0,C,77652.18,32823.576486,0.6925,0.16686867490284432
BTC-26JUN26-45000-P,BTC,2026-06-26 00:00:00+00:00,45000.0,P,77652.18,170.83479599999998,0.6925,0.16686866785024843
BTC-26JUN26-50000-C,BTC,2026-06-26 00:00:00+00:00,50000.0,C,77652.66,27931.661802000002,0.6273,0.16686866079695542
BTC-26JUN26-50000-P,BTC,2026-06-26 00:00:00+00:00,50000.0,P,77652.66,279.549576,0.6273,0.1668686534150569
BTC-26JUN26-55000-C,BTC,2026-06-26 00:00:00+00:00,55000.0,C,77652.66,23101.66635,0.5655,0.16686864600951912
BTC-26JUN26-55000-P,BTC,2026-06-26 00:00:00+00:00,55000.0,P,77652.66,450.385428,0.5655,0.16686863592725681
BTC-26JUN26-58000-C,BTC,2026-06-26 00:00:00+00:00,58000.0,C,77652.74,20275.130414000003,0.5338,0.1668686287747484
BTC-26JUN26-58000-P,BTC,2026-06-26 00:00:00+00:00,58000.0,P,77652.74,621.2219200000001,0.5338,0.1668686217434152
BTC-26JUN26-60000-C,BTC,2026-06-26 00:00:00+00:00,60000.0,C,77652.74,18411.464654000003,0.5129,0.1668686147146171
BTC-26JUN26-60000-P,BTC,2026-06-26 00:00:00+00:00,60000.0,P,77652.74,760.996852,0.5129,0.1668686074315854
BTC-26JUN26-62000-C,BTC,2026-06-26 00:00:00+00:00,62000.0,C,77652.74,16586.625264000002,0.493,0.16686860005573934
BTC-26JUN26-62000-P,BTC,2026-06-26 00:00:00+00:00,62000.0,P,77652.74,931.83288,0.493,0.16686859294233403
BTC-26JUN26-64000-C,BTC,2026-06-26 00:00:00+00:00,64000.0,C,77652.74,14816.142792,0.47659999999999997,0.16686858569089538
BTC-26JUN26-64000-P,BTC,2026-06-26 00:00:00+00:00,64000.0,P,77652.74,1164.7911000000001,0.47659999999999997,0.16686857838409763
BTC-26JUN26-65000-C,BTC,2026-06-26 00:00:00+00:00,65000.0,C,77652.74,13938.66683,0.4667,0.16686857085500797
BTC-26JUN26-65000-P,BTC,2026-06-26 00:00:00+00:00,65000.0,P,77652.18,1289.0261879999998,0.4667,0.16686856374813042
BTC-26JUN26-66000-C,BTC,2026-06-26 00:00:00+00:00,66000.0,C,77652.74,13100.017238,0.46009999999999995,0.16686855697762187
BTC-26JUN26-66000-P,BTC,2026-06-26 00:00:00+00:00,66000.0,P,77652.18,1444.3305479999997,0.46009999999999995,0.16686854996694933
BTC-26JUN26-68000-C,BTC,2026-06-26 00:00:00+00:00,68000.0,C,77652.74,11477.074972,0.44780000000000003,0.16686854307532895
BTC-26JUN26-68000-P,BTC,2026-06-26 00:00:00+00:00,68000.0,P,77652.18,1824.82623,0.44780000000000003,0.1668685359687999
BTC-26JUN26-70000-C,BTC,2026-06-26 00:00:00+00:00,70000.0,C,77652.74,9947.315994,0.4366,0.1668685284967488
BTC-26JUN26-70000-P,BTC,2026-06-26 00:00:00+00:00,70000.0,P,77652.18,2290.7393099999995,0.4366,0.16686852160310037
BTC-26JUN26-72000-C,BTC,2026-06-26 00:00:00+00:00,72000.0,C,77652.74,8526.270852,0.4277,0.16686851456878848
BTC-26JUN26-72000-P,BTC,2026-06-26 00:00:00+00:00,72000.0,P,77652.18,2873.13066,0.4277,0.1668685075374553
BTC-26JUN26-74000-C,BTC,2026-06-26 00:00:00+00:00,74000.0,C,77652.18,7229.417957999999,0.4199,0.1668685006594291
BTC-26JUN26-74000-P,BTC,2026-06-26 00:00:00+00:00,74000.0,P,77652.18,3572.0002799999997,0.4199,0.166868493560632
BTC-26JUN26-75000-C,BTC,2026-06-26 00:00:00+00:00,75000.0,C,77652.18,6615.965735999999,0.41590000000000005,0.16686848627005857
BTC-26JUN26-75000-P,BTC,2026-06-26 00:00:00+00:00,75000.0,P,77652.18,3960.2611799999995,0.41590000000000005,0.16686847927263165
BTC-26JUN26-76000-C,BTC,2026-06-26 00:00:00+00:00,76000.0,C,77652.18,6041.339603999999,0.41240000000000004,0.16686847219411488
BTC-26JUN26-76000-P,BTC,2026-06-26 00:00:00+00:00,76000.0,P,77652.61,4387.372465,0.41240000000000004,0.16686846505291908
BTC-26JUN26-78000-C,BTC,2026-06-26 00:00:00+00:00,78000.0,C,77652.57,4985.294994,0.406,0.1668684579232578
BTC-26JUN26-78000-P,BTC,2026-06-26 00:00:00+00:00,78000.0,P,77652.57,5334.731559,0.406,0.16686845097478897
BTC-26JUN26-80000-C,BTC,2026-06-26 00:00:00+00:00,80000.0,C,77652.57,4076.7599250000003,0.4012,0.16686844409578042
BTC-26JUN26-80000-P,BTC,2026-06-26 00:00:00+00:00,80000.0,P,77652.57,6421.867539,0.4012,0.16686843707221083
BTC-26JUN26-82000-C,BTC,2026-06-26 00:00:00+00:00,82000.0,C,77652.57,3284.703711,0.3968,0.16686842468508378
BTC-26JUN26-82000-P,BTC,2026-06-26 00:00:00+00:00,82000.0,P,77652.57,7633.247631,0.3968,0.16686841517732656
BTC-26JUN26-84000-C,BTC,2026-06-26 00:00:00+00:00,84000.0,C,77652.57,2616.8916090000002,0.3932,0.16686840797069485
BTC-26JUN26-84000-P,BTC,2026-06-26 00:00:00+00:00,84000.0,P,77652.57,8968.871835000002,0.3932,0.1668684004762086
BTC-26JUN26-85000-C,BTC,2026-06-26 00:00:00+00:00,85000.0,C,77652.57,2329.5771,0.39159999999999995,0.16686839298203918
BTC-26JUN26-85000-P,BTC,2026-06-26 00:00:00+00:00,85000.0,P,77652.57,9675.510222,0.39159999999999995,0.1668683856517606
BTC-26JUN26-86000-C,BTC,2026-06-26 00:00:00+00:00,86000.0,C,77652.57,2057.793105,0.3897,0.16686837853360204
BTC-26JUN26-86000-P,BTC,2026-06-26 00:00:00+00:00,86000.0,P,77652.64,10405.45376,0.3897,0.16686837130903492
BTC-26JUN26-88000-C,BTC,2026-06-26 00:00:00+00:00,88000.0,C,77652.57,1622.938713,0.3893,0.16686836367195224
BTC-26JUN26-88000-P,BTC,2026-06-26 00:00:00+00:00,88000.0,P,77652.57,11974.026294000001,0.3893,0.1668683551598664
BTC-26JUN26-90000-C,BTC,2026-06-26 00:00:00+00:00,90000.0,C,77652.57,1273.5021480000003,0.3893,0.16686833998105052
BTC-26JUN26-90000-P,BTC,2026-06-26 00:00:00+00:00,90000.0,P,77652.57,13620.260778000002,0.3893,0.166868333136582
BTC-26JUN26-92000-C,BTC,2026-06-26 00:00:00+00:00,92000.0,C,77652.57,993.9528960000001,0.3893,0.16686832587614392
BTC-26JUN26-92000-P,BTC,2026-06-26 00:00:00+00:00,92000.0,P,77652.57,15344.147832,0.3893,0.16686831909644584
BTC-26JUN26-95000-C,BTC,2026-06-26 00:00:00+00:00,95000.0,C,77652.57,667.8121020000001,0.3893,0.16686831083301645
BTC-26JUN26-95000-P,BTC,2026-06-26 00:00:00+00:00,95000.0,P,77652.57,18023.161497,0.3893,0.16686830257988566
BTC-26JUN26-100000-C,BTC,2026-06-26 00:00:00+00:00,100000.0,C,77652.57,349.43656500000003,0.392,0.16686829564478922
BTC-26JUN26-100000-P,BTC,2026-06-26 00:00:00+00:00,100000.0,P,77652.57,22697.846211000004,0.392,0.16686828841657794
BTC-26JUN26-105000-C,BTC,2026-06-26 00:00:00+00:00,105000.0,C,77652.64,186.366336,0.3978,0.1668682812166958
BTC-26JUN26-105000-P,BTC,2026-06-26 00:00:00+00:00,105000.0,P,77652.71,27527.885695,0.3978,0.16686827428489492
BTC-26JUN26-110000-C,BTC,2026-06-26 00:00:00+00:00,110000.0,C,77652.94,108.714116,0.4086,0.1668682673656425
BTC-26JUN26-110000-P,BTC,2026-06-26 00:00:00+00:00,110000.0,P,77652.71,32451.067509,0.4086,0.16686826044261918
BTC-26JUN26-115000-C,BTC,2026-06-26 00:00:00+00:00,115000.0,C,77652.71,62.12216800000001,0.4179,0.1668682527644371
BTC-26JUN26-115000-P,BTC,2026-06-26 00:00:00+00:00,115000.0,P,77652.71,37405.310407000004,0.4179,0.1668682449677732
BTC-26JUN26-120000-C,BTC,2026-06-26 00:00:00+00:00,120000.0,C,77652.71,46.591626,0.43939999999999996,0.16686823790677996
BTC-26JUN26-120000-P,BTC,2026-06-26 00:00:00+00:00,120000.0,P,77652.71,42390.61438900001,0.43939999999999996,0.16686823117939892
BTC-26JUN26-125000-C,BTC,2026-06-26 00:00:00+00:00,125000.0,C,77652.71,31.061084000000005,0.45770000000000005,0.16686822405157553
BTC-26JUN26-125000-P,BTC,2026-06-26 00:00:00+00:00,125000.0,P,77652.71,47383.683642,0.45770000000000005,0.16686821714908612
BTC-26JUN26-130000-C,BTC,2026-06-26 00:00:00+00:00,130000.0,C,77652.71,23.295813,0.47700000000000004,0.16686820982520853
BTC-26JUN26-130000-P,BTC,2026-06-26 00:00:00+00:00,130000.0,P,77652.71,52376.752895000005,0.47700000000000004,0.1668682027369952
BTC-26JUN26-135000-C,BTC,2026-06-26 00:00:00+00:00,135000.0,C,77652.71,23.295813,0.5001,0.16686819543162343
BTC-26JUN26-135000-P,BTC,2026-06-26 00:00:00+00:00,135000.0,P,77652.71,57369.82214800001,0.5001,0.16686818853100363
BTC-26JUN26-140000-C,BTC,2026-06-26 00:00:00+00:00,140000.0,C,77653.01,15.530602,0.5124,0.16686818133314954
BTC-26JUN26-140000-P,BTC,2026-06-26 00:00:00+00:00,140000.0,P,77652.9,62363.04399,0.5124,0.1668681739633559
BTC-26JUN26-145000-C,BTC,2026-06-26 00:00:00+00:00,145000.0,C,77653.01,15.530602,0.5314,0.16686816682973354
BTC-26JUN26-145000-P,BTC,2026-06-26 00:00:00+00:00,145000.0,P,77653.01,67363.986175,0.5314,0.1668681596573884
BTC-26JUN26-150000-C,BTC,2026-06-26 00:00:00+00:00,150000.0,C,77653.01,15.530602,0.5567,0.16686815211980632
BTC-26JUN26-150000-P,BTC,2026-06-26 00:00:00+00:00,150000.0,P,77653.01,72364.840019,0.5567,0.16686814438876846
BTC-26JUN26-155000-C,BTC,2026-06-26 00:00:00+00:00,155000.0,C,77653.01,15.530602,0.581,0.16686813667316275
BTC-26JUN26-155000-P,BTC,2026-06-26 00:00:00+00:00,155000.0,P,77653.01,77357.92856199999,0.581,0.1668681297975765
BTC-26JUN26-160000-C,BTC,2026-06-26 00:00:00+00:00,160000.0,C,77652.9,15.530579999999999,0.6043999999999999,0.16686812300694603
